list_name,name,label,governorate,district,subdistrict,community,order
community,C2472,Kawkab (Qatana),,,SY030800,,
community,C2466,Khan Elshih,,,SY030800,,
community,C2469,Manshiyet Khan Elshih,,,SY030800,,
community,C2442,Mazraet Deir Elashayer,,,SY030800,,
community,C2470,Qatana,,,SY030800,,
community,C2462,Rakhleh,,,SY030800,,
community,C2456,Ras El Ein Qatna,,,SY030800,,
community,C2454,Rimah,,,SY030800,,
community,C2464,Sabbura,,,SY030800,,
community,C2468,Yafur,,,SY030800,,
community,C2478,Bait Jan,,,SY030801,,
community,C2473,Darbal,,,SY030801,,
community,C2474,Ein Elshaara (Bait Jan),,,SY030801,,
community,C2476,Herfa,,,SY030801,,
community,C2477,Hina,,,SY030801,,
community,C2479,Kherbet Elsawda (Bait Jan),,,SY030801,,
community,C2480,Maghar Elmir,,,SY030801,,
community,C2475,Maqrusa,,,SY030801,,
community,C2481,Mazraet Beit Jin,,,SY030801,,
community,C2492,Abu Qawooq,,,SY030802,,
community,C2489,Beit Saber,,,SY030802,,
community,C2491,Betima,,,SY030802,,
community,C2483,Deir Maker,,,SY030802,,
community,C2490,Dinaji,,,SY030802,,
community,C2484,Durin (Sa'sa'),,,SY030802,,
community,C2494,Hamrit,,,SY030802,,
community,C2488,Hbariyeh,,,SY030802,,
community,C2482,Hosh Elnofur,,,SY030802,,
community,C2495,Kafr Hoor,,,SY030802,,
community,C2497,Kanaker (Sa'sa'),,,SY030802,,
community,C2496,Maes,,,SY030802,,
community,C2487,Nofur,,,SY030802,,
community,C2486,Qleiah,,,SY030802,,
community,C2493,Sasa,,,SY030802,,
community,C2485,Shokteliyeh,,,SY030802,,
community,C2498,Darayya,,,SY030900,,
community,C2499,Madamiyet Elsham,,,SY030900,,
community,C2500,Ashrafiet Sahnaya,,,SY030901,,
community,C2501,Sahnaya,,,SY030901,,
community,C2502,Hajar Aswad,,,SY030902,,
community,C2518,Aabel,,,SY040100,,
community,C2521,Abu Dali (Homs),,,SY040100,,
community,C2514,Ashrafiya (Homs),,,SY040100,,
community,C2511,Daffa - Halmuz,,,SY040100,,
community,C2524,Dar Kabira,,,SY040100,,
community,C2533,Eastern Jdideh,,,SY040100,,
community,C2507,Esmailiyeh - Almoktaria,,,SY040100,,
community,C2508,Fahileh,,,SY040100,,
community,C2536,Fayruza,,,SY040100,,
community,C2509,Ghazala ,,,SY040100,,
community,C2535,Hobub Elrih,,,SY040100,,
community,C2528,Homs,,,SY040100,,
community,C2510,Jamiliya (Homs),,,SY040100,,
community,C2531,Jdidet Elasi,,,SY040100,,
community,C2532,Jludiyeh,,,SY040100,,
community,C2504,Jober,,,SY040100,,
community,C2538,Kafr Aaya,,,SY040100,,
community,C2537,Kafr Abed,,,SY040100,,
community,C2522,Kalidiyeh (Homs),,,SY040100,,
community,C2534,Maskana,,,SY040100,,
community,C2583,Mazraa - Waar,,,SY040100,,
community,C2506,Mbarkiyeh - Homs,,,SY040100,,
community,C2530,Muhajerine,,,SY040100,,
community,C2503,Naqira,,,SY040100,,
community,C2527,Nejmeh,,,SY040100,,
community,C2519,Obudiyeh,,,SY040100,,
community,C2539,Qotniyeh (Homs),,,SY040100,,
community,C2512,Rayyan,,,SY040100,,
community,C2523,Riyad,,,SY040100,,
community,C2525,Sakra - Homs,,,SY040100,,
community,C2515,Tal Ahmar (Homs),,,SY040100,,
community,C2529,Tal Elnaqa,,,SY040100,,
community,C2516,Tal Elshur,,,SY040100,,
community,C2505,Tal Zbeideh,,,SY040100,,
community,C2517,Thabetiyeh,,,SY040100,,
community,C2513,Tir Maallah,,,SY040100,,
community,C2526,Zaydal,,,SY040100,,
community,C6307,Zhuriyeh,,,SY040100,,
community,C2552,Arqaya,,,SY040101,,
community,C2548,Burj Qaei,,,SY040101,,
community,C2542,Hadatha,,,SY040101,,
community,C2554,Heisa (Taldu),,,SY040101,,
community,C2559,Hiraql,,,SY040101,,
community,C2540,Hishmeh,,,SY040101,,
community,C2544,Hmeimeh (Taldu),,,SY040101,,
community,C2545,Jarnaya,,,SY040101,,
community,C2520,Jawalek,,,SY040101,,
community,C2556,Kafr Laha (Taldu),,,SY040101,,
community,C2558,Mihnaya,,,SY040101,,
community,C2555,Mjeidel,,,SY040101,,
community,C2550,Rafeen,,,SY040101,,
community,C2549,Samalil,,,SY040101,,
community,C2553,Sensil,,,SY040101,,
community,C2551,Shama - Krad Dasniyeh,,,SY040101,,
community,C2547,Tal Dahab (Taldu),,,SY040101,,
community,C2541,Taldu,,,SY040101,,
community,C6318,Talil (Taldu),,,SY040101,,
community,C2560,Western Ghor - Ghor Samaalil,,,SY040101,,
community,C2546,Western Tiba,,,SY040101,,
community,C2543,Zaybaq,,,SY040101,,
community,C2569,Aisun,,,SY040102,,
community,C2578,Balqasa,,,SY040102,,
community,C2589,Brabo,,,SY040102,,
community,C2585,Bteiseh,,,SY040102,,
community,C2565,Dahieh Ommaliyeh,,,SY040102,,
community,C2572,Ghazileh (Kherbet Tin Noor),,,SY040102,,
community,C2570,Kherbet Elhamam,,,SY040102,,
community,C2563,Kherbet Elsawda (Kherbet Tin Noor),,,SY040102,,
community,C2571,Kherbet Ghazi,,,SY040102,,
community,C2584,Kherbet Hayek,,,SY040102,,
community,C2579,Kherbet Tin Mahmud,,,SY040102,,
community,C2580,Kherbet Tin Noor,,,SY040102,,
community,C2595,Kniseh - Kherbet Tin Noor,,,SY040102,,
community,C2597,Leftaya,,,SY040102,,
community,C2592,Marj Bulad,,,SY040102,,
community,C2594,Marj Elqata,,,SY040102,,
community,C2599,Mashahdeh - Kherbet Elsawda,,,SY040102,,
community,C2591,Nweiha,,,SY040102,,
community,C2593,Qazhal,,,SY040102,,
community,C2598,Qebbi,,,SY040102,,
community,C2573,Rabeea (Kherbet Tin Noor),,,SY040102,,
community,C2586,Rabwa,,,SY040102,,
community,C2568,Radwaniyeh - Kherbet Tin Noor,,,SY040102,,
community,C2574,Ram Elanz,,,SY040102,,
community,C2561,Ram Jabal,,,SY040102,,
community,C2576,Sannun,,,SY040102,,
community,C2587,Shalluh (Kherbet Tin Noor),,,SY040102,,
community,C2588,Sindyana (Kherbet Tin Noor),,,SY040102,,
community,C2590,Tadrin,,,SY040102,,
community,C2567,Tannuna,,,SY040102,,
community,C2566,Um Eledam (Kherbet Tin Noor),,,SY040102,,
community,C2581,Um Elqasab,,,SY040102,,
community,C2575,Um Hartein (Kherbet Tin Noor),,,SY040102,,
community,C2596,Wajh Elhajar,,,SY040102,,
community,C2582,Zarzuriyeh,,,SY040102,,
community,C2577,Zeiti Elbahra,,,SY040102,,
community,C2562,Zor Baqraya,,,SY040102,,
community,C6591,Ayon Hussein,,,SY040103,,
community,C2600,Bado,,,SY040103,,
community,C2611,Burza,,,SY040103,,
community,C2601,Ein Eldananir,,,SY040103,,
community,C2605,Ein Elniser,,,SY040103,,
community,C2564,Faysiyeh,,,SY040103,,
community,C2610,Hmeidiyeh - Mohajerin,,,SY040103,,
community,C2612,Hmeimeh (Ein Elniser),,,SY040103,,
community,C2609,Jaberiyeh (Ein Elniser),,,SY040103,,
community,C2608,Mashrafa (Ein Elniser),,,SY040103,,
community,C2606,Maydan,,,SY040103,,
community,C2603,Northern Ein Hssein,,,SY040103,,
community,C2607,Sheikh Hmeid,,,SY040103,,
community,C2613,Talaamari,,,SY040103,,
community,C2614,Warideh,,,SY040103,,
community,C2615,Wazeiyet Efir,,,SY040103,,
community,C2604,Western Ein Hssein,,,SY040103,,
community,C2602,Yamama (Ein Elniser),,,SY040103,,
community,C2626,Abbasiyeh (Farqalas),,,SY040104,,
community,C2636,Aifir,,,SY040104,,
community,C2632,Bisseh,,,SY040104,,
community,C2639,Farha,,,SY040104,,
community,C2633,Farqalas,,,SY040104,,
community,C2616,Ghelwet Elzakam,,,SY040104,,
community,C2618,Hamrat Elsiwana,,,SY040104,,
community,C2634,Hazzeh,,,SY040104,,
community,C2625,Holaya,,,SY040104,,
community,C2622,Jarbuiyeh - Fteim Arnuq,,,SY040104,,
community,C2637,Jbab Hamad,,,SY040104,,
community,C2629,Jeb Elshami,,,SY040104,,
community,C2623,Khaliliyeh,,,SY040104,,
community,C2621,Milaja - Khrijet Sleibi,,,SY040104,,
community,C2640,Mran Elfawareh,,,SY040104,,
community,C2631,Nasriyeh (Farqalas),,,SY040104,,
community,C2620,Rajm Taqo,,,SY040104,,
community,C2617,Sabuniyeh (Farqalas),,,SY040104,,
community,C2624,Sayed,,,SY040104,,
community,C2630,Shtaya,,,SY040104,,
community,C2627,Um Eltababir,,,SY040104,,
community,C2635,Um Eltoyur (Farqalas),,,SY040104,,
community,C2638,Um Jrein (Farqalas),,,SY040104,,
community,C2628,Um Samuk,,,SY040104,,
community,C2619,Um Tinet Fadous,,,SY040104,,
community,C2641,Alyat,,,SY040105,,
community,C2643,Awar,,,SY040105,,
community,C2656,Aziziyeh (Raqama),,,SY040105,,
community,C2645,Balha,,,SY040105,,
community,C2660,Dardaa - Dardaghan,,,SY040105,,
community,C2649,Eastern Qanniyeh,,,SY040105,,
community,C2658,Ghalyeh,,,SY040105,,
community,C2661,Hamrat (Raqama),,,SY040105,,
community,C2648,Harbiya,,,SY040105,,
community,C2651,Jbab Elzeit,,,SY040105,,
community,C2646,Madabe (Raqama),,,SY040105,,
community,C2652,Manzul,,,SY040105,,
community,C2655,Naamiyeh,,,SY040105,,
community,C2657,Nuzha,,,SY040105,,
community,C2642,Raqama,,,SY040105,,
community,C2654,Rawda (Raqama),,,SY040105,,
community,C2644,Rdeifat,,,SY040105,,
community,C2659,Shoayrat,,,SY040105,,
community,C2647,Um Dulab - Almadharia,,,SY040105,,
community,C2653,Wazeiyeh (Raqama),,,SY040105,,
community,C6592,Al-Mhassa,,,SY040106,,
community,C2663,Qaryatein,,,SY040106,,
community,C2662,Safa Eltayyas,,,SY040106,,
community,C2665,Hadath - Mahin,,,SY040107,,
community,C2664,Hawarin,,,SY040107,,
community,C2667,Mahin,,,SY040107,,
community,C2668,Qanat Elomyan,,,SY040107,,
community,C2666,Qasr - Ghanthar,,,SY040107,,
community,C2669,Breij (Hasyaa),,,SY040108,,
community,C2672,Dibeh,,,SY040108,,
community,C2675,Hasyaa,,,SY040108,,
community,C2671,Jandar,,,SY040108,,
community,C2673,Jeb Elsada,,,SY040108,,
community,C2670,Kashf,,,SY040108,,
community,C2674,Shamsin,,,SY040108,,
community,C2676,Hafr,,,SY040109,,
community,C2677,Sadad,,,SY040109,,
community,C2684,Fahel,,,SY040110,,
community,C2557,Kafram,,,SY040110,,
community,C2678,Otan,,,SY040110,,
community,C2680,Qabu (Qabu),,,SY040110,,
community,C2681,Qanafiyeh,,,SY040110,,
community,C2682,Rabah,,,SY040110,,
community,C2679,Sharqaliyeh,,,SY040110,,
community,C2683,Shenniyeh,,,SY040110,,
community,C2688,Bohur,,,SY040111,,
community,C2685,Bteiset Eljerd,,,SY040111,,
community,C2700,Diyabiyeh - Thahaiyeh,,,SY040111,,
community,C2687,Hasur,,,SY040111,,
community,C2697,Heddiyeh,,,SY040111,,
community,C2695,Jablaya (Shin),,,SY040111,,
community,C2686,Jeb Elbustan,,,SY040111,,
community,C2698,Jweikat,,,SY040111,,
community,C2690,Khweikha,,,SY040111,,
community,C2702,Mahfura,,,SY040111,,
community,C2701,Marana (Shin),,,SY040111,,
community,C2703,Motaared,,,SY040111,,
community,C2694,Oyun Elwadi,,,SY040111,,
community,C2692,Safsafa,,,SY040111,,
community,C2689,Shin,,,SY040111,,
community,C2691,Sifr - Soqur Abu Warda,,,SY040111,,
community,C2693,Southern Tweiza,,,SY040111,,
community,C2696,Sweiri,,,SY040111,,
community,C2699,Western Zafarana,,,SY040111,,
community,C2712,Abu Juri,,,SY040200,,
community,C2733,Al-Qusayr (Al Quasir),,,SY040200,,
community,C2713,Arjun,,,SY040200,,
community,C2737,Bluzeh (Al Quasir),,,SY040200,,
community,C2730,Borhaniya - Rehwaniyeh,,,SY040200,,
community,C2741,Buweit,,,SY040200,,
community,C2726,Dabaa,,,SY040200,,
community,C2720,Dahiet Elmajd,,,SY040200,,
community,C2709,Dahrij,,,SY040200,,
community,C2710,Debbin,,,SY040200,,
community,C2738,Diyabiyeh,,,SY040200,,
community,C6312,Dream Land,,,SY040200,,
community,C2715,Eastern Buwayda,,,SY040200,,
community,C2706,Eastern Damina,,,SY040200,,
community,C2731,Eastern Smaqiyat,,,SY040200,,
community,C2735,Ein Elsafa - Akum,,,SY040200,,
community,C2728,Fadeliyeh,,,SY040200,,
community,C2749,Ghassaniyeh (Al Quasir),,,SY040200,,
community,C2748,Hamam (Al Quasir),,,SY040200,,
community,C2716,Hamediyeh (Al Quasir),,,SY040200,,
community,C2743,Hamra (Al Quasir),,,SY040200,,
community,C2724,Hawi - Hawik,,,SY040200,,
community,C2714,Haydariyeh,,,SY040200,,
community,C2751,Hosh Elsayed Ali,,,SY040200,,
community,C2729,Hosh Morshed Samaan,,,SY040200,,
community,C2750,Hoz,,,SY040200,,
community,C2725,Hseiniyeh (Al Quasir),,,SY040200,,
community,C2747,Jobaniyeh - Ram Tut,,,SY040200,,
community,C2707,Josiyet Elemar,,,SY040200,,
community,C2734,Kalidiyeh (Al Quasir),,,SY040200,,
community,C2754,Kamam,,,SY040200,,
community,C2755,Kokran - Seidat,,,SY040200,,
community,C2745,Masriyeh,,,SY040200,,
community,C2739,Moh,,,SY040200,,
community,C2744,Mseitbeh,,,SY040200,,
community,C2756,Mudan,,,SY040200,,
community,C2740,Naem,,,SY040200,,
community,C2727,Nizariyeh,,,SY040200,,
community,C2708,Old Um Hartein ,,,SY040200,,
community,C2757,Qadesh - Tal Elnabi Mandu,,,SY040200,,
community,C2742,Qorniyeh,,,SY040200,,
community,C2705,Rableh,,,SY040200,,
community,C2711,Sakher Hit,,,SY040200,,
community,C2752,Sallumiyeh,,,SY040200,,
community,C2746,Saqraja - Ein Eltannur,,,SY040200,,
community,C2721,Sawadiya,,,SY040200,,
community,C2723,Shayahat,,,SY040200,,
community,C2736,Shinshar,,,SY040200,,
community,C2717,Shomriyeh,,,SY040200,,
community,C2753,Wadi Hanna,,,SY040200,,
community,C2722,Western Buwayda - Aqrabiya,,,SY040200,,
community,C2704,Western Damina,,,SY040200,,
community,C2732,Western Smaqiyat,,,SY040200,,
community,C2718,Western Zeita,,,SY040200,,
community,C2719,Ziraa (Al Quasir),,,SY040200,,
community,C2790,Abul Mashaeeb,,,SY040300,,
community,C2763,Adlein,,,SY040300,,
community,C2786,Akkari,,,SY040300,,
community,C2768,Ameriyeh (Tall Kalakh),,,SY040300,,
community,C2783,Arida,,,SY040300,,
community,C2779,Aziz,,,SY040300,,
community,C2764,Bahlawaniyeh,,,SY040300,,
community,C2778,Baruha,,,SY040300,,
community,C2765,Beit Qarin,,,SY040300,,
community,C2776,Burj Arab,,,SY040300,,
community,C2759,Burj Elmaksur,,,SY040300,,
community,C2782,Ein Elshaara (Tall Kalakh),,,SY040300,,
community,C2775,Ein Elsoda (Tall Kalakh),,,SY040300,,
community,C2789,Hajar Abyad (Tall Kalakh),,,SY040300,,
community,C2767,Halat,,,SY040300,,
community,C2773,Hasrajiyeh,,,SY040300,,
community,C2774,Jaafariyat,,,SY040300,,
community,C2795,Kafrish,,,SY040300,,
community,C2771,Kherbet Eljbab,,,SY040300,,
community,C2793,Marabo - Albusiyeh,,,SY040300,,
community,C2791,Masyadeh (Tall Kalakh),,,SY040300,,
community,C2796,Naara,,,SY040300,,
community,C2794,Qanuta,,,SY040300,,
community,C2797,Qrayat - Tall Kalakh,,,SY040300,,
community,C2792,Qumayra,,,SY040300,,
community,C2787,Riyaf,,,SY040300,,
community,C2769,Shabaq - Jabaq,,,SY040300,,
community,C2758,Shabroniyeh,,,SY040300,,
community,C2760,Shalluh (Tall Kalakh),,,SY040300,,
community,C2770,Sheikh Ali (Tall Kalakh),,,SY040300,,
community,C2761,Shmaiseh,,,SY040300,,
community,C2784,Sindyana (Tall Kalakh),,,SY040300,,
community,C2788,Smikeh,,,SY040300,,
community,C2766,Tal Hosh,,,SY040300,,
community,C2781,Tal Sarine,,,SY040300,,
community,C2762,Tall Kalakh,,,SY040300,,
community,C2780,Western Ein Eltineh,,,SY040300,,
community,C2785,Wreidat,,,SY040300,,
community,C2777,Zara - Tall Kalakh,,,SY040300,,
community,C2772,Zenbiyeh,,,SY040300,,
community,C2814,Baroudiyeh (Hadideh),,,SY040301,,
community,C2810,Bayun,,,SY040301,,
community,C2811,Beznaya,,,SY040301,,
community,C2802,Dardariyeh,,,SY040301,,
community,C2807,Eastern Ein Eltineh,,,SY040301,,
community,C2818,Eastern Msheirfeh,,,SY040301,,
community,C2812,Hadideh,,,SY040301,,
community,C2803,Hartein,,,SY040301,,
community,C2805,Khansaa - Qazlakher,,,SY040301,,
community,C2800,Kherbet Elmanqaleh,,,SY040301,,
community,C2819,Lweibdeh (Hadideh),,,SY040301,,
community,C2817,Marasiyeh,,,SY040301,,
community,C2820,Naesiyeh,,,SY040301,,
community,C2799,Naura,,,SY040301,,
community,C2809,Rabyeh - Qoz Elkhas,,,SY040301,,
community,C2808,Rajabliyeh,,,SY040301,,
community,C2804,Rawdet Elwer - Alzanabil,,,SY040301,,
community,C2806,Rihaniya - Hadideh,,,SY040301,,
community,C2813,Siwana,,,SY040301,,
community,C2816,Tal Elsafa - Tal Jardon,,,SY040301,,
community,C2815,Um Eldawali,,,SY040301,,
community,C2801,Um Elmis,,,SY040301,,
community,C2798,Um Jameh (Hadideh),,,SY040301,,
community,C2830,Ammar,,,SY040303,,
community,C2822,Bahzina,,,SY040303,,
community,C2829,Baydar Rafie,,,SY040303,,
community,C2831,Daghleh,,,SY040303,,
community,C2834,Ein Elbardeh,,,SY040303,,
community,C2833,Ein Elraheb,,,SY040303,,
community,C2827,Habnumra,,,SY040303,,
community,C2825,Jankamra,,,SY040303,,
community,C2823,Jiwar Elafas,,,SY040303,,
community,C2840,Kafra (Nasra),,,SY040303,,
community,C2835,Kima ,,,SY040303,,
community,C2838,Marmarita,,,SY040303,,
community,C2836,Mashta Azar,,,SY040303,,
community,C2824,Mishtaya,,,SY040303,,
community,C2828,Nasra (Nasra),,,SY040303,,
community,C2839,Qalatya,,,SY040303,,
community,C2837,Qurb Ali,,,SY040303,,
community,C2826,Tannurine,,,SY040303,,
community,C2832,Zweitiniyeh,,,SY040303,,
community,C2852,Balat (Hawash),,,SY040304,,
community,C2850,Bsas,,,SY040304,,
community,C2845,Bsomaa,,,SY040304,,
community,C2846,Dweir Ellin,,,SY040304,,
community,C2844,Ein Elghara,,,SY040304,,
community,C2847,Ennaz,,,SY040304,,
community,C2843,Esh Elshoha,,,SY040304,,
community,C2821,Haret Mahfud,,,SY040304,,
community,C2842,Hawash (Hawash),,,SY040304,,
community,C2841,Hisn,,,SY040304,,
community,C2849,Inata (Hawash),,,SY040304,,
community,C2853,Jwaniyat,,,SY040304,,
community,C2854,Maqlas,,,SY040304,,
community,C2857,Mazraa - Hawash,,,SY040304,,
community,C2855,Mizyeneh,,,SY040304,,
community,C2856,Mqaabara,,,SY040304,,
community,C2858,Qale Elsaqa - Ein Elmilla,,,SY040304,,
community,C2848,Shawahed,,,SY040304,,
community,C2851,Talleh (Hawash),,,SY040304,,
community,C2866,Abu Homama,,,SY040400,,
community,C2870,Ar-Rastan,,,SY040400,,
community,C2863,Asilah (Ar-Rastan),,,SY040400,,
community,C2861,Ballan,,,SY040400,,
community,C2871,Dalfin,,,SY040400,,
community,C2860,Ez Eldin,,,SY040400,,
community,C2867,Ghasbiyeh,,,SY040400,,
community,C2868,Grandad (Ar-Rastan),,,SY040400,,
community,C2869,Hmeis,,,SY040400,,
community,C2875,Kafrnan,,,SY040400,,
community,C2876,Kisein,,,SY040400,,
community,C2864,Manara,,,SY040400,,
community,C2874,Marj Eldur,,,SY040400,,
community,C2872,Qneitrat ,,,SY040400,,
community,C2865,Salim (Ar-Rastan),,,SY040400,,
community,C2873,Tesnine,,,SY040400,,
community,C6676,Tibo,,,SY040400,,
community,C2862,Wazeiyeh (Ar-Rastan),,,SY040400,,
community,C2859,Zmeimer,,,SY040400,,
community,C6677,Al Majdal,,,SY040401,,
community,C6678,Alwasata,,,SY040401,,
community,C2878,Deir Fool,,,SY040401,,
community,C2887,Farhaniyeh,,,SY040401,,
community,C2885,Ghanto,,,SY040401,,
community,C2877,Hashemiyeh (Talbiseh),,,SY040401,,
community,C2880,Jaborine,,,SY040401,,
community,C2879,Makrumiyeh,,,SY040401,,
community,C2884,Qanniyeh (Talbiseh),,,SY040401,,
community,C2881,Saan Elosud,,,SY040401,,
community,C2886,Shabaaniyeh,,,SY040401,,
community,C2882,Talbiseh,,,SY040401,,
community,C2883,Um Sharshouh,,,SY040401,,
community,C6590,Western Farhaniyeh,,,SY040401,,
community,C2888,Zafaraniya,,,SY040401,,
community,C2891,Alianiyeh,,,SY040500,,
community,C2890,Arak,,,SY040500,,
community,C2889,Tadmor,,,SY040500,,
community,C2898,Karim,,,SY040501,,
community,C2895,Kdir,,,SY040501,,
community,C2894,Kum (Sokhneh),,,SY040501,,
community,C2893,Sokhneh,,,SY040501,,
community,C2896,Tiba (Sokhneh),,,SY040501,,
community,C2892,Tweinat,,,SY040501,,
community,C2922,Abu Khashbeh,,,SY040600,,
community,C2902,Bab Elhawa (Al Makhrim),,,SY040600,,
community,C2899,Batma,,,SY040600,,
community,C2923,Bweidet Rihaniya,,,SY040600,,
community,C2924,Bweidet Salimeh,,,SY040600,,
community,C2909,Hamudiyeh,,,SY040600,,
community,C2911,Hraki (Al Makhrim),,,SY040600,,
community,C2910,Jamaliyeh,,,SY040600,,
community,C2926,Jeb Abbas,,,SY040600,,
community,C2904,Jneinat,,,SY040600,,
community,C2917,Khilfah,,,SY040600,,
community,C2927,Lower Makhram,,,SY040600,,
community,C2928,Nawa  (Al Makhrim),,,SY040600,,
community,C2925,Norhern Abu Hakfa ,,,SY040600,,
community,C2906,Nothern Um Elsarj,,,SY040600,,
community,C2912,Othmaniya,,,SY040600,,
community,C2914,Sankari,,,SY040600,,
community,C2903,Shoketliyeh,,,SY040600,,
community,C2921,Southern Abu Hakfa ,,,SY040600,,
community,C2920,Tal Elaghar - Al Makhrim,,,SY040600,,
community,C2916,Tal Elward,,,SY040600,,
community,C2908,Tal Shnan,,,SY040600,,
community,C2913,Um Dali,,,SY040600,,
community,C2915,Um Elamad (Al Makhrim),,,SY040600,,
community,C2907,Um Elsarj Elqabli,,,SY040600,,
community,C2919,Um Jameh (Al Makhrim),,,SY040600,,
community,C2918,Um Jbab,,,SY040600,,
community,C2900,Un Tin - Um Tweini,,,SY040600,,
community,C2901,Upper Makhrim,,,SY040600,,
community,C2939,Abu Qatur,,,SY040601,,
community,C2905,Abul Alaya,,,SY040601,,
community,C2945,Arida - Khatamlo,,,SY040601,,
community,C2930,Asmad,,,SY040601,,
community,C2929,Eastern Ashrafiyeh - Eastern Dweir ,,,SY040601,,
community,C2957,Eastern Habra,,,SY040601,,
community,C2948,Eastern Salam,,,SY040601,,
community,C2935,Eliyet Elalyan - Eliyet Elomyan,,,SY040601,,
community,C2944,Ghazla - Ghazileh,,,SY040601,,
community,C2937,Hweisis,,,SY040601,,
community,C2947,Jeb Ej-Jarrah,,,SY040601,,
community,C2954,Maksar Elhisan,,,SY040601,,
community,C2952,Masaada (Jeb Ej-Jarrah),,,SY040601,,
community,C2950,Masudiyeh - Jeb Ej-Jarrah,,,SY040601,,
community,C2951,Mintar Elabal,,,SY040601,,
community,C2956,Mizyen Elbaqar,,,SY040601,,
community,C2955,Mqeizel,,,SY040601,,
community,C2949,Msheirfeh Qabliyeh (Jeb Ej-Jarrah),,,SY040601,,
community,C2942,Northern Um Tweini ,,,SY040601,,
community,C2932,Rahum,,,SY040601,,
community,C2936,Rasm Eltawil,,,SY040601,,
community,C2940,Rasm Hamideh,,,SY040601,,
community,C2943,Shiha - Jeb Ej-Jarrah,,,SY040601,,
community,C2933,Talaqta,,,SY040601,,
community,C2946,Tarfawi (Jeb Ej-Jarrah),,,SY040601,,
community,C2941,Tawil (Jeb Ej-Jarrah),,,SY040601,,
community,C2934,Teladi,,,SY040601,,
